GEOID,STATEFP,COUNTYFP,pc_park
24021751902,24,021,3.572
24021751903,24,021,3.304
24021751901,24,021,0.981
24021753002,24,021,2.288
24021752001,24,021,0.268
24003730505,24,003,0
24039930200,24,039,25.639
24021767600,24,021,6.903
24021767500,24,021,9.038
24021775302,24,021,15.569
24015030100,24,015,12.47
24015030501,24,015,0.562
24015030903,24,015,46.305
24015030602,24,015,16.361
24015030200,24,015,18.875
24015030400,24,015,7.372
24015031201,24,015,1.392
24021775400,24,021,12.05
24015030904,24,015,8.56
24015030700,24,015,8.545
24015031202,24,015,4.197
24021766800,24,021,6.44
24021772200,24,021,7.898
24011955201,24,011,19.284
24021770700,24,021,12.885
24021775600,24,021,6.13
24015031400,24,015,7.272
24015030503,24,015,1.294
24013506200,24,013,8.731
24013507601,24,013,29.099
24013507802,24,013,13.571
24047951700,24,047,2.674
24019970702,24,019,2.683
24019970804,24,019,25.208
24019990000,24,019,0
24031703202,24,031,7.892
24011955301,24,011,14.176
24011955202,24,011,15.734
24011955302,24,011,11.012
24013507500,24,013,7.46
24013505102,24,013,26.277
24013508200,24,013,16.656
24013504201,24,013,12.025
24013512000,24,013,22.665
24013514100,24,013,22.545
24013504202,24,013,14.289
24013510000,24,013,42.801
24013504100,24,013,7.269
24003731303,24,003,2.72
24005492600,24,005,26.022
24003730203,24,003,0
24003731103,24,003,0.671
24003707001,24,003,12.375
24003730502,24,003,0.011
24003740800,24,003,21.082
24003702402,24,003,9.597
24003730603,24,003,20.621
24003730601,24,003,4.86
24003701300,24,003,12.072
24003731203,24,003,2.62
24003730902,24,003,10.611
24003706600,24,003,1.749
24003706500,24,003,5.108
24003740102,24,003,2.995
24003741000,24,003,21.273
24003740500,24,003,16.152
24003702500,24,003,1.164
24003707002,24,003,0.15
24003730700,24,003,1.037
24003740203,24,003,10.507
24003701400,24,003,25.657
24003751102,24,003,0.515
24021752602,24,021,8.223
24005430400,24,005,1.006
24003731307,24,003,13.372
24003750804,24,003,5.15
24003701101,24,003,0
24005491202,24,005,0
24005491300,24,005,7.134
24031701221,24,031,2.293
24027601105,24,027,5.625
24027606706,24,027,14.835
24027601107,24,027,15.712
24003702100,24,003,7.449
24003731204,24,003,1.781
24021752502,24,021,7.439
24021751003,24,021,10.708
24021751201,24,021,0
24021750506,24,021,14.066
24021751301,24,021,34.687
24021751203,24,021,5.26
24021751004,24,021,3.162
24021752603,24,021,0.449
24021752501,24,021,25.295
24021752601,24,021,11.763
24021752802,24,021,13.938
24021752204,24,021,9.267
24021752201,24,021,12.309
24021751904,24,021,2.47
24021751702,24,021,5.945
24021751801,24,021,1.705
24003740103,24,003,1.643
24003702300,24,003,5.465
24003702602,24,003,1.932
24003740201,24,003,4.009
24003731202,24,003,9.567
24003750801,24,003,3.188
24003740303,24,003,0.461
24003740603,24,003,73.471
24003730401,24,003,0
24003750400,24,003,7.355
24003706700,24,003,0
24003750900,24,003,4.691
24009860300,24,009,0.516
24003750803,24,003,2.383
24003701102,24,003,3.743
24003701200,24,003,9.709
24003702601,24,003,14.557
24005491401,24,005,13.389
24005491600,24,005,2.083
24005491701,24,005,1.231
24005491402,24,005,0
24005491500,24,005,0
24031700828,24,031,23.677
24031700832,24,031,31.55
24003706101,24,003,1.501
24005491900,24,005,0
24005492101,24,005,0.74
24005492001,24,005,3.935
24031700721,24,031,7.645
24031701219,24,031,24.137
24031706011,24,031,10.067
24031706013,24,031,13.431
24031706012,24,031,41.378
24031703218,24,031,0
24031701508,24,031,33.319
24031701420,24,031,9.687
24031701423,24,031,3.485
24031703220,24,031,0
24031704806,24,031,2.705
24031704803,24,031,11.007
24001001100,24,001,1.999
24009860701,24,009,14.008
24009860502,24,009,13.919
24009860801,24,009,6.511
24009860200,24,009,4.69
24009861001,24,009,19.392
24009860802,24,009,12.073
24009860401,24,009,0.366
24009860600,24,009,10.165
24009860402,24,009,0.676
24009860102,24,009,0.93
24009860703,24,009,9.077
24009860702,24,009,20.668
24009860501,24,009,0.9
24005402404,24,005,3.867
24037876002,24,037,43.449
24027606607,24,027,8.468
24031700834,24,031,35.247
24031701418,24,031,17.99
24009860900,24,009,4.95
24009860101,24,009,16.466
24031704805,24,031,0
24031701422,24,031,0.321
24025301106,24,025,1.948
24025301602,24,025,0.532
24033807409,24,033,5.665
24033800513,24,033,7.281
24033801310,24,033,2.642
24033800704,24,033,18.903
24033801003,24,033,7.292
24033805906,24,033,0
24033801312,24,033,15.905
24041960501,24,041,7.712
24041990000,24,041,0
24005402403,24,005,21.978
24005408601,24,005,0
24005408602,24,005,0
24005408702,24,005,9.748
24005408703,24,005,0.33
24005408704,24,005,8.526
24037875400,24,037,9.071
24033806706,24,033,72.503
24005408800,24,005,3.47
24005411307,24,005,4.081
24031700902,24,031,5.776
24021751302,24,021,29.217
24035990000,24,035,0
24031705601,24,031,9.278
24031705602,24,031,5.008
24031705701,24,031,2.205
24031705702,24,031,12.976
24031705901,24,031,1.251
24031706009,24,031,7.598
24031700610,24,031,71.442
24031706008,24,031,29.894
24031705800,24,031,30.32
24031701303,24,031,30.342
24031701408,24,031,12.949
24031701308,24,031,8.022
24031701210,24,031,14.001
24031700500,24,031,20.881
24031703404,24,031,0
24031701507,24,031,16.364
24031702102,24,031,17.244
24031701407,24,031,29.998
24031700400,24,031,8.181
24031700604,24,031,28.597
24031701211,24,031,24.106
24031700810,24,031,42.914
24031700812,24,031,9.142
24031701212,24,031,50.401
24031700204,24,031,6.925
24031701306,24,031,21.874
24031703201,24,031,13.242
24031701506,24,031,13.401
24031701414,24,031,19.778
24031700608,24,031,14.844
24031706005,24,031,7.032
24031701102,24,031,5.626
24031702101,24,031,20.937
24031700206,24,031,19.989
24031700606,24,031,33.032
24031703702,24,031,0
24031700103,24,031,29.487
24031700813,24,031,20.33
24031704502,24,031,4.17
24031703208,24,031,19.154
24031703214,24,031,3.653
24031703501,24,031,31.713
24031700101,24,031,7.122
24031700205,24,031,17.764
24031700304,24,031,17.156
24045000100,24,045,1.927
24031700306,24,031,10.194
24031700308,24,031,15.51
24031700309,24,031,1.327
24031700310,24,031,19.606
24031700607,24,031,0.974
24031700704,24,031,1.347
24045010400,24,045,0.115
24045010200,24,045,1.338
24045010102,24,045,0.253
24045010800,24,045,20.15
24045010603,24,045,7.489
24045010701,24,045,16.238
24045010604,24,045,2.463
24045010300,24,045,4.094
24013501002,24,013,30.671
24013509002,24,013,18.341
24031700706,24,031,27.699
24031702000,24,031,8.228
24031702200,24,031,9.93
24031702301,24,031,17.727
24031702302,24,031,32.329
24031702401,24,031,13.184
24005400400,24,005,28.004
24005400500,24,005,48.688
24005400600,24,005,0.236
24510272007,24,510,0
24013506102,24,013,14.742
24013505206,24,013,50.766
24013508101,24,013,5.19
24013513002,24,013,15.183
24013509001,24,013,11.693
24005404600,24,005,15.955
24013505207,24,013,11.999
24013501001,24,013,36.82
24013514201,24,013,7.019
24013502000,24,013,29.888
24013505203,24,013,6.182
24013507801,24,013,11.353
24013514202,24,013,14.422
24005404800,24,005,17.367
24005406000,24,005,24.364
24005402604,24,005,8.56
24005403802,24,005,4.116
24005410200,24,005,26.882
24005490400,24,005,20.172
24005402503,24,005,2.211
24005408302,24,005,1.623
24005403701,24,005,0.659
24005408100,24,005,11.211
24005403202,24,005,3.476
24005411302,24,005,32.901
24005402201,24,005,34.512
24005411404,24,005,20.688
24033803100,24,033,3.455
24005402405,24,005,0
24005402506,24,005,8.593
24005402602,24,005,2.389
24033801309,24,033,9.116
24033804002,24,033,22.175
24033805801,24,033,32.731
24033800208,24,033,24.191
24033800504,24,033,11.556
24033801901,24,033,6.338
24033801207,24,033,2.636
24033800401,24,033,9.625
24033800604,24,033,22.655
24033800800,24,033,19.738
24033805000,24,033,18.196
24033800509,24,033,21.033
24033800701,24,033,2.421
24033807000,24,033,17.134
24033803605,24,033,10.067
24033804300,24,033,23.768
24033801807,24,033,25.178
24033800409,24,033,3.588
24033802204,24,033,15.21
24033801404,24,033,8.155
24033801307,24,033,10.194
24033801708,24,033,5.558
24033801701,24,033,16.565
24033807301,24,033,17.763
24033800206,24,033,39.552
24033802406,24,033,0.026
24033803300,24,033,7.445
24033806900,24,033,5.184
24033804200,24,033,8.913
24033804400,24,033,37.167
24033804600,24,033,7.595
24033804700,24,033,1.367
24033801905,24,033,7.236
24033800103,24,033,4.466
24033800105,24,033,7.937
24033803607,24,033,7.034
24033807200,24,033,4.254
24033800408,24,033,10.832
24033800507,24,033,13.363
24033800505,24,033,18.06
24033802405,24,033,12.747
24033801302,24,033,13.407
24033801706,24,033,24.286
24033801801,24,033,0
24033805101,24,033,26.147
24033805201,24,033,0
24033805202,24,033,14.994
24033805500,24,033,7.671
24033805601,24,033,0
24033805602,24,033,0
24033800203,24,033,16.843
24033800209,24,033,0
24033800210,24,033,5.961
24033805700,24,033,14.6
24033805802,24,033,5.876
24033806000,24,033,12.513
24033800211,24,033,43.587
24033800402,24,033,3.837
24033800403,24,033,3.296
24033806100,24,033,6.919
24033806400,24,033,4.166
24033806501,24,033,22.395
24033806601,24,033,8.002
24033806602,24,033,11.757
24033800511,24,033,7.472
24033801305,24,033,4.78
24033801308,24,033,3.532
24033800605,24,033,21.587
24033801104,24,033,1.714
24033801407,24,033,7.255
24033802201,24,033,4.039
24033806200,24,033,19.092
24033806300,24,033,20.509
24033801406,24,033,18.776
24033801707,24,033,15.932
24033801808,24,033,3.39
24033801904,24,033,3.712
24033802103,24,033,1.008
24033804900,24,033,12.224
24033807408,24,033,1.329
24033800102,24,033,4.746
24033801405,24,033,1.475
24033801500,24,033,48.815
24033801600,24,033,0
24033801702,24,033,1.451
24025303802,24,025,2.451
24005401506,24,005,14.955
24005402407,24,005,10.613
24005404101,24,005,22.544
24005402509,24,005,0.886
24005492402,24,005,21.765
24005408304,24,005,23.804
24033801704,24,033,5.94
24005403201,24,005,0.258
24033801802,24,033,2.745
24033801804,24,033,0
24033801805,24,033,4.888
24005403100,24,005,14.914
25027724100,25,027,15.291
25027759100,25,027,14.5
25001012601,25,001,0.96
25025170501,25,025,12.063
25027709701,25,027,0.308
25027732201,25,027,25.196
25027732202,25,027,14.72
25027732203,25,027,3.092
25027710100,25,027,3.02
25027732400,25,027,1.584
25027732600,25,027,0
25027732700,25,027,7.766
25027732901,25,027,2.694
25027732902,25,027,13.041
25027732500,25,027,6.304
25027733000,25,027,1.567
25027733101,25,027,9.371
25027710400,25,027,12.035
25027710500,25,027,0.061
25027722100,25,027,11.782
25027755100,25,027,0
25027729200,25,027,0.672
25027730100,25,027,10.196
25027730200,25,027,0.254
25027730300,25,027,0.255
25027730401,25,027,6.632
25027730402,25,027,0.302
25027710600,25,027,1.757
25027733102,25,027,0
25027711000,25,027,0.201
25027710800,25,027,3.368
25027715100,25,027,14.592
25027716100,25,027,3.529
25027716300,25,027,2.614
25027730700,25,027,11.118
25027730802,25,027,15.077
25027730901,25,027,1.509
25027730902,25,027,4.467
25027731101,25,027,6.991
25027718100,25,027,2.797
25019950307,25,019,1.585
25027731400,25,027,1.796
25027731600,25,027,6.215
25027731102,25,027,7.389
25027731700,25,027,0.888
25021418004,25,021,2.668
25021418102,25,021,5.977
25021417702,25,021,22.429
25021417701,25,021,9.227
25027731800,25,027,11.619
25027731900,25,027,1.249
25027732001,25,027,11.068
25027731500,25,027,0.368
25027710700,25,027,0.522
25027709702,25,027,0
25011040702,25,011,24.036
25011041100,25,011,10.258
25011040600,25,011,11.211
25011040200,25,011,14.943
25011040400,25,011,46.737
25011040100,25,011,21.098
25011041000,25,011,3.439
25011040300,25,011,17.687
25011040900,25,011,8.97
25025010600,25,025,2.336
25025120500,25,025,9.428
25025160200,25,025,1.055
25025070600,25,025,1.902
25023541100,25,023,12.738
25017315100,25,017,2.343
25017388100,25,017,17.931
25011040701,25,011,1.02
25011041400,25,011,2.91
25027710200,25,027,10.27
25027760100,25,027,30.471
25013812404,25,013,0.964
25013812201,25,013,4.966
25017383700,25,017,14.006
25017383800,25,017,2.459
25025140201,25,025,24.087
25025082100,25,025,0.417
25013801902,25,013,2.796
25025070900,25,025,4.376
25025050500,25,025,2.82
25025101101,25,025,0.874
25025170300,25,025,17.566
25025180500,25,025,6.75
25025120600,25,025,1.703
25025091700,25,025,15.816
25025070200,25,025,4.47
25025030100,25,025,19.874
25027709202,25,027,12.423
25027726200,25,027,3.101
25027727100,25,027,12.843
25027728200,25,027,0.609
25027729100,25,027,0.98
25001010206,25,001,37.066
25001012001,25,001,10.129
25027732002,25,027,31.897
25025020303,25,025,8.751
25025060501,25,025,11.58
25025050101,25,025,0.378
25025170502,25,025,5.979
25027709600,25,027,3.488
25025110607,25,025,5.767
25025120104,25,025,8.071
25025120201,25,025,10.315
25025980300,25,025,98.125
25027739300,25,027,2.284
25027739400,25,027,5.975
25025000803,25,025,5.293
25025000704,25,025,0.786
25025000504,25,025,2.754
25025000703,25,025,1.815
25025010802,25,025,4.247
25025010204,25,025,3.635
25025010404,25,025,0.881
25027744300,25,027,7.589
25027744400,25,027,0.905
25027746100,25,027,8.263
25027748100,25,027,4.307
25025010405,25,025,3.974
25025081001,25,025,1.615
25025020101,25,025,5.033
25027750100,25,027,4.222
25027752100,25,027,23.801
25025020301,25,025,20.98
25025020302,25,025,12.609
25025040100,25,025,19.62
25025160101,25,025,4.94
25027754200,25,027,7.641
25021419600,25,021,33
25021420100,25,021,1.904
25017353102,25,017,9.818
25017368901,25,017,10.117
25027754300,25,027,0.487
25027754400,25,027,0.277
25017353101,25,017,1.504
25017317301,25,017,0
25017320103,25,017,25.482
25017339802,25,017,25.444
25017350103,25,017,11.692
25017351404,25,017,3.804
25027757200,25,027,1.918
25027757300,25,027,0.263
25005633200,25,005,2.404
25017352102,25,017,10.438
25017370202,25,017,12.114
25017384001,25,017,1.962
25017342101,25,017,2.772
25027757400,25,027,1.258
25017388300,25,017,7.458
25017356701,25,017,7.941
25005655400,25,005,14.563
25005600100,25,005,23.652
25005985600,25,005,15.524
25005610204,25,005,16.404
25017320102,25,017,27.622
25023561200,25,023,2.49
25027761100,25,027,1.587
25009221700,25,009,7.162
25009221800,25,009,0.164
25009250200,25,009,6.017
25009250400,25,009,0.615
25005653203,25,005,0.219
25005611201,25,005,8.57
25027751102,25,027,9.374
25027742402,25,027,18.856
25027731002,25,027,4.959
25027731203,25,027,0
25027731204,25,027,0
25027732302,25,027,0
25001015002,25,001,19.196
25001015300,25,001,21.1
25001010208,25,001,56.28
25001010304,25,001,22.568
25025160300,25,025,9.73
25027732802,25,027,12.735
25027738201,25,027,11.337
25009203302,25,009,3.499
25009203301,25,009,1.741
25005613901,25,005,0.602
25009250600,25,009,3.876
25009250700,25,009,0.501
25009250800,25,009,1.35
25009250900,25,009,10.887
25009251000,25,009,31.294
25027736200,25,027,3.079
25027736300,25,027,4.757
25027736400,25,027,16.061
25027737200,25,027,1.394
25009251100,25,009,3.242
25009251300,25,009,0.204
25009251400,25,009,2.1
25009251500,25,009,10.457
25025050901,25,025,3.376
25025051000,25,025,5.973
25025180301,25,025,1.011
25025170601,25,025,9.715
25025981502,25,025,0.558
25025160601,25,025,3.16
25025180101,25,025,12.27
25025010701,25,025,11.417
25005630102,25,005,3.017
25005630101,25,005,1.807
25005640901,25,005,27.017
25005611101,25,005,13.471
25005641101,25,005,0
25027737300,25,027,7.731
25027738100,25,027,4.664
25009251600,25,009,3.732
25009251800,25,009,1.518
25009252101,25,009,7.937
25025180400,25,025,43.609
25025060301,25,025,1.886
25009252202,25,009,11.304
25009252400,25,009,5.942
25025080100,25,025,4.377
25025061101,25,025,7.462
25025100700,25,025,24.72
25025120103,25,025,2.529
25025130406,25,025,10.802
25025130404,25,025,2.386
25025160602,25,025,2.61
25025170702,25,025,0
25025010408,25,025,11.218
25025160501,25,025,0.213
25013810100,25,013,15.926
25025110403,25,025,1.384
25025010203,25,025,6.256
25025040801,25,025,12.572
25025071201,25,025,4.257
25025120301,25,025,6.328
25003933300,25,003,15.907
25003934200,25,003,8.85
25003934300,25,003,35.296
25005646101,25,005,1.761
25003900100,25,003,2.168
25013812901,25,013,3.097
25013802500,25,013,7.099
25013810601,25,013,1.248
25013812600,25,013,3.037
25013812902,25,013,7.359
25013813601,25,013,12.45
25013812101,25,013,4.538
25013810414,25,013,28.156
25013801601,25,013,3.621
25013812702,25,013,2.51
25013812401,25,013,6.713
25013810200,25,013,1.193
25013811500,25,013,1.37
25013811101,25,013,3.986
25003900200,25,003,0.499
25003900300,25,003,34.052
25003933400,25,003,26.007
25003922300,25,003,41.035
25013813206,25,013,0.418
